,SMILES,hit
175,O=C(NCC1=CC=C(Cl)C(Cl)=C1)C2=C(C(F)(F)F)C=CN=C2OC3=CC=CC=C3,0.4715398508310318
176,O=C(NCC1=CC=C(Cl)C(Cl)=C1)C2=C(C(F)(F)F)C=CN=C2OC3=CC=C(Cl)C=C3,0.5436809879541397
177,O=C(NCC1=CC=C(Cl)C(Cl)=C1)C2=C(C(F)(F)F)C=CN=C2SCC,0.5620864629745483
178,OC1=CC=C2C=C(C(=O)NC3=CC=C(F)C(Cl)=C3)C(=N)OC2=C1,0.45583715736866
179,CC1=NC(SCC2=C(Cl)C=CC=C2Cl)=NC(NC3=CC=C(F)C(Cl)=C3)=C1,0.4503466570377349
180,CCOC(=O)C1=C(C)N=C2S\C(=C\C3=C(O)C(Cl)=CC(Cl)=C3)C(=O)N2C1C1=CC=C(Cl)C=C1,0.4711638659238815
181,CCOC(=O)C1=C(C)N=C2S\C(=C/C3=C(O)C(Cl)=CC(Cl)=C3)C(=O)N2C1C1=CC=CS1,0.4088908398151398
182,ClC1=C(Cl)C=C(C=C1)C(=O)\N=C1\NC(=O)C2=CC=CC=C2S1,0.433051047027111
183,CC1=C(SC(NC2=NC=C(Cl)C=C2)=N1)C(=O)NCC1=CC=C(F)C(Cl)=C1,0.555037853717804
184,O=C(NC1=CC(C(F)(F)F)=CC(C(F)(F)F)=C1)C2=CC(Cl)=C(Cl)C=C2,0.4804392060637474
185,ClC1=C(Cl)C=C(C=C1)N1CCN(CC1)C(=O)NCC(=O)NCC1=CC=CN=C1,0.4127865643799305
186,CC(C)(C)C(C=C1)=CC=C1NC(C2=CC(Cl)=C(Cl)C=C2C(O)=O)=O,0.4218384462594986
187,ClC1=C(Cl)C=C(C=C1)N1CCN(CC1)C(=O)NCC(=O)NCC1=CC=NC=C1,0.4409168907254934
188,O=C(C(C=C1)=CN=C1N2CCOCC2)N3CCN(C4=C(Cl)C=NC=C4Cl)CC3,0.477789567001164
189,CCOC(=O)C1=C(C)N=C2S\C(=C/C3=C(O)C(Cl)=CC(Cl)=C3)C(=O)N2C1C1=CC=C(C=C1)N(C)C,0.489272178709507
190,COC1=CC(C2=NOC(NC3=CC=C(F)C(Cl)=C3)=N2)=C(OC)C=C1,0.4040444096922874
191,O=C(C1=CC=C(Cl)C(Cl)=C1)NCC2=CC(CCO3)=C3C=C2,0.4308538934588432
192,CC1=C(COC2=CC=CC(=C2)C(F)(F)F)C(=NO1)C(=O)NC1=NC=C(Cl)C=C1Cl,0.4409192532300949
193,ClC1=CC=C2NC=C(CCNC(=O)C3=CC(Cl)=C(Cl)C=C3)C2=C1,0.4769379130005836
194,FC1=CC=C(NC2=NN=C(S2)C23CC4CC(CC(C4)C2)C3)C=C1Cl,0.6503169691562652
195,ClC1=C(Cl)C=C(C=C1)C1CN(CCO1)C(=O)NCC1=CC=CS1,0.4882713320851326
196,ClC1=C(Cl)C=C(C=C1)N1CCN(C[C@H]2[C@@H]3CNC[C@H]23)CC1,0.4497914246749133
197,FC1=C(C=CN=C1)N1CCOC(C1)C1=CC(Cl)=C(Cl)C=C1,0.7589839613437652
198,C[C@H](NC(=O)N1CCN(CC1)C1=CC(Cl)=C(Cl)C=C1)C(=O)NCC1=CC=NC=C1,0.4840804182738065
199,C[C@H](NC(=O)N1CCN(CC1)C1=CC(Cl)=C(Cl)C=C1)C(=O)NCC1=CC=CN=C1,0.4542500925809145
200,C[C@H](NC(=O)N1CCN(CC1)C1=CC(Cl)=C(Cl)C=C1)C(=O)NC1=CC(O)=CC=C1,0.4453530453145504
201,ClC1=CN=CC(Cl)=C1N(CC2)CCN2C(C3=CC=C(Cl)C=C3)=O,0.5479115984588862
202,ClC1=CN=CC(Cl)=C1N(CC2)CCN2C(C3=CC(C(F)(F)F)=CC=C3)=O,0.6359646819531918
203,ClC1=C(C(Cl)=CN=C1)N(CC2)CCN2C(C3=CC=CO3)=O,0.4390533988922834
204,ClC1=C(C(Cl)=CN=C1)N(CC2)CCN2C(NC3=CC=CC=C3)=O,0.5296088543534279
205,ClC1=C(C(Cl)=CN=C1)N(CC2)CCN2C(NC3=CC=C(Cl)C=C3)=O,0.6632276582717895
206,ClC1=C(C(Cl)=CN=C1)N(CC2)CCN2C(NC3=CC=CC(C(F)(F)F)=C3)=O,0.7379792433977127
