Structure,ID,Mol Weight,Smiles,query_ID
,PV-007641373664,407.353,CN(C1CN(CC1F)C(=O)CN1C=CN=N1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007640793180,398.342,CN(C1CN(CC1F)C(=O)CNC(N)=O)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-006834312532,394.394,CN(C1CN(CC1F)C(=O)CCC1CC1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-006830956653,393.326,CN(C1CN(CC1F)C(=O)C1=CNN=N1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-006829626580,392.378,CN(C1CN(CC1F)C(=O)C1CC(=C)C1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-006828218297,393.322,CN(C1CN(CC1F)C(=O)C1=CN=CO1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-006826505672,382.383,CC(C)CC(=O)N1CC(F)C(C1)N(C)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007560384162,404.349,CN(C1CN(CC1F)C(=O)C1=CN=CC=N1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-006814849541,394.394,CN(C1CN(CC1F)C(=O)CC1CCC1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007545105150,407.349,CN(C1CN(CC1F)C(=O)C1=NOC=C1C)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007544184192,406.365,CN(C1CN(CC1F)C(=O)C1=CNC(C)=N1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007537787627,406.365,CN(C1CN(CC1F)C(=O)CC1=CN=CN1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007529525375,405.377,CN(C1CN(CC1F)C(=O)C1=CC=CN1C)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007529163052,398.382,CCCOCC(=O)N1CC(F)C(C1)N(C)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007519048184,406.365,CN(C1CN(CC1F)C(=O)CC1=CC=NN1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007509647752,396.41,CCC(C)(C)C(=O)N1CC(F)C(C1)N(C)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007504940716,408.4,CN(C1CN(CC1F)C(=O)C1=CSC=C1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007491517588,406.365,CN(C1CN(CC1F)C(=O)C1=CN=CN1C)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-006797990281,354.329,CCC(=O)N1CC(F)C(C1)N(C)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-006796199674,386.39,CSCC(=O)N1CC(F)C(C1)N(C)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007469690656,400.78,CN(C1CN(CC1F)C(=O)C=C(C)Cl)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-006790161700,393.366,CN(C1CN(CC1F)C(=O)CCCC#N)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007435278807,406.365,CN(C1CN(CC1F)C(=O)C1=NNC=C1C)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007413876480,407.349,CN(C1CN(CC1F)C(=O)C1=NOC(C)=C1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007412375721,400.42,CCSCC(=O)N1CC(F)C(C1)N(C)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-006776732929,382.383,CN(C1CN(CC1F)C(=O)C(C)(C)C)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-006775168826,391.35,CN(C1CN(CC1F)C(=O)C1(CC1)C#N)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007398986156,408.421,CN(C1CN(CC1F)C(=O)CCC1(C)CC1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007393890009,407.353,CN(C1CN(CC1F)C(=O)C1=CN=NN1C)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007393317915,408.337,CN(C1CN(CC1F)C(=O)C1=CN=C(N)O1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007384600986,406.365,CN(C1CN(CC1F)C(=O)C1=CN(C)N=C1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007373719116,398.382,CC(C)OCC(=O)N1CC(F)C(C1)N(C)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-006766849542,392.338,CN(C1CN(CC1F)C(=O)C1=CN=CN1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-006764230565,380.367,CN(C1CN(CC1F)C(=O)C1CCC1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-006762165714,394.394,CN(C1CN(CC1F)C(=O)CCCC=C)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007342806424,405.377,CN(C1CN(CC1F)C(=O)CN1C=CC=C1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-006757581500,368.356,CCCC(=O)N1CC(F)C(C1)N(C)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007331220935,406.365,CN(C1CN(CC1F)C(=O)CC1=CNN=C1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007315098277,409.38,CN(C1CN(CC1F)C(=O)C1=CSN=C1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-006750354908,392.338,CN(C1CN(CC1F)C(=O)C1=CNN=C1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007301919610,407.353,CN(C1CN(CC1F)C(=O)C1=NNN=C1C)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-006746690277,394.394,CC=CCCC(=O)N1CC(F)C(C1)N(C)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007284359875,396.366,CN(C1CN(CC1F)C(=O)C1(O)CCC1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-006735039131,340.302,CN(C1CN(CC1F)C(C)=O)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007233915470,406.405,CN(C1CN(CC1F)C(=O)CC1=CCCC1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007227026725,406.365,CN(C1CN(CC1F)C(=O)C1=CN(C)C=N1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-006724732757,380.367,CN(C1CN(CC1F)C(=O)CCC=C)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-006723178208,394.394,CN(C1CN(CC1F)C(=O)C1(C)CCC1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-006721359380,394.394,CN(C1CN(CC1F)C(=O)CC=C(C)C)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-007193199829,404.349,CN(C1CN(CC1F)C(=O)C1=CC=CN=N1)C(=O)C1=COC2=C(F)C=C(F)C=C12,2643375829
,PV-008769357966,357.4,"OC(=O)[C@@H]1[C@H]2C[C@@H]1N(C2)C(=O)C1=CC=CC(F)=C1SC1=CC=CC=C1 |&1:3,4,6,c:15,18,24,26,t:13,22|",2693858495
,PV-006913272912,371.43,COC(=O)[C@@H]1[C@H]2C[C@@H]1N(C2)C(=O)C1=CC=CC(F)=C1SC1=CC=CC=C1,2693858495
,Z5051825664,309.36,"COC(=O)[C@@H]1[C@H]2C[C@@H]1N(C2)C(=O)C1=CC=CC(F)=C1SC |&1:4,5,7,c:16,19,t:14|",2693858495
,PV-003904734280,307.297,CCOC(=O)C1=C(CN2CCC3=C2C(F)=CC(F)=C3)OC=C1,2811211180
,PV-003417130692,293.226,OC(=O)C1=C(OC=C1)C(=O)N1CCC2=C1C(F)=CC(F)=C2,2811211180
,PV-006769837210,307.253,COC(=O)C1=C(OC=C1)C(=O)N1CCC2=C1C(F)=CC(F)=C2,2811211180
,Z1461023407,293.27,COC(=O)C1=C(CN2CCC3=CC(F)=CC(F)=C23)OC=C1,2811211180
,Z1461023363,293.27,COC(=O)C1=C(CN2CCC3=CC(F)=CC(F)=C23)C=CO1,2811211192
,PV-003745110184,334.279,COC1=CC(=NC(=C1)C(=O)N1CCC2=C1C(F)=CC(F)=C2)C(O)=O,2811211199
,PV-002518013043,348.306,COC(=O)C1=CC(OC)=CC(=N1)C(=O)N1CCC2=C1C(F)=CC(F)=C2,2811211199
,Z1460976348,318.28,COC(=O)C1=CC=CC(=N1)C(=O)N1CCC2=CC(F)=CC(F)=C12,2811211199
,Z1894792587,304.297,COC(=O)C1=CC=CC(CN2CCC3=CC(F)=CC(F)=C23)=N1,2811211199
,Z5017482498,334.323,COC(=O)C1=CC(OC)=CC(CN2CCC3=CC(F)=CC(F)=C23)=N1,2811211199
,PV-002236159659,318.28,COC(=O)C1=CC=NC(=C1)C(=O)N1CCC2=C1C(F)=CC(F)=C2,2811211209
,PV-003601604318,304.253,OC(=O)C1=CC=NC(=C1)C(=O)N1CCC2=C1C(F)=CC(F)=C2,2811211209
,Z3310314808,304.297,COC(=O)C1=CC=NC(CN2CCC3=CC(F)=CC(F)=C23)=C1,2811211209
,Z1675879004,307.253,COC(=O)C1=COC(=C1)C(=O)N1CCC2=CC(F)=CC(F)=C12,2811211246
,Z2025674875,321.28,CCC1=C(C=C(O1)C(=O)N1CCC2=CC(F)=CC(F)=C12)C(O)=O,2811211246
,Z1461027924,307.297,COC(=O)C1=C(C)OC(CN2CCC3=CC(F)=CC(F)=C23)=C1,2811211246
,Z2017217004,335.307,CCC1=C(C=C(O1)C(=O)N1CCC2=CC(F)=CC(F)=C12)C(=O)OC,2811211246
,Z1461026268,293.27,COC(=O)C1=COC(CN2CCC3=CC(F)=CC(F)=C23)=C1,2811211246
,PV-003213298412,318.324,COC(=O)C1=CC(C)=C(CN2CCC3=C2C(F)=CC(F)=C3)C=N1,2811211254
,Z1460972500,318.28,COC(=O)C1=CC=C(C=N1)C(=O)N1CCC2=CC(F)=CC(F)=C12,2811211254
,Z1463225416,304.253,OC(=O)C1=CC=C(C=N1)C(=O)N1CCC2=CC(F)=CC(F)=C12,2811211254
,Z2474243954,360.361,CC(C)(C)OC(=O)C1=CC=C(C=N1)C(=O)N1CCC2=CC(F)=CC(F)=C12,2811211254
,Z3310314639,322.287,COC(=O)C1=NC=C(CN2CCC3=CC(F)=CC(F)=C23)C=C1F,2811211254
,PV-004923995168,309.244,OC(=O)C1=CC(=CN(C2CC2)C1=O)C1=CC=C(F)C(F)=C1F,2811211297
,PV-004519472727,370.33,NS(=O)(=O)C1=CC(=C(F)C=C1F)C1=CN(C2CC2)C(=O)C(=C1)C(O)=O,2811211297
,Z5431493139,341.262,OC(=O)C1=CC(=CN(C2CC2)C1=O)C1=CC=C(F)C(C(F)F)=C1F,2811211297
,PV-003647411060,307.253,CC1=C(OC(=C1)C(O)=O)C(=O)N1CCC2=C1C(F)=CC(F)=C2,2811211315
,PV-003162023906,307.253,CC1=C(OC(=C1)C(=O)N1CCC2=C1C(F)=CC(F)=C2)C(O)=O,2811211315
,PV-002143128262,307.297,CCOC(=O)C1=CC=C(CN2CCC3=C2C(F)=CC(F)=C3)O1,2811211315
,Z2708225411,321.28,COC(=O)C1=C(C)C=C(O1)C(=O)N1CCC2=CC(F)=CC(F)=C12,2811211315
,Z1460970955,307.253,COC(=O)C1=CC=C(O1)C(=O)N1CCC2=CC(F)=CC(F)=C12,2811211315
,Z2870619625,321.28,COC(=O)C1=CC(C)=C(O1)C(=O)N1CCC2=CC(F)=CC(F)=C12,2811211315
,Z1461027417,307.297,COC(=O)C1=C(C)C=C(CN2CCC3=CC(F)=CC(F)=C23)O1,2811211315
,Z1609495519,293.226,OC(=O)C1=CC=C(O1)C(=O)N1CCC2=CC(F)=CC(F)=C12,2811211315
,Z1461023161,293.27,COC(=O)C1=CC=C(CN2CCC3=CC(F)=CC(F)=C23)O1,2811211315
,PV-003846053595,318.28,CC1=NC=C(C=C1C(=O)N1CCC2=C1C(F)=CC(F)=C2)C(O)=O,2811211320
,PV-003453773976,304.253,OC(=O)C1=CN=CC(=C1)C(=O)N1CCC2=C1C(F)=CC(F)=C2,2811211320
,PV-003964403099,360.361,CC(C)(C)OC(=O)C1=CN=CC(=C1)C(=O)N1CCC2=C1C(F)=CC(F)=C2,2811211320
,Z2948012523,304.297,COC(=O)C1=CN=CC(CN2CCC3=CC(F)=CC(F)=C23)=C1,2811211320
,Z1560082801,346.334,CCOC(=O)C1=CN=C(C)C(=C1)C(=O)N1CCC2=CC(F)=CC(F)=C12,2811211320
,Z1586416457,318.28,COC(=O)C1=CN=CC(=C1)C(=O)N1CCC2=CC(F)=CC(F)=C12,2811211320
,PV-006702032101,336.314,COC(=O)C1=CN=C(C)C=C1N1CCC2=C(C1)C=C(F)C(F)=C2F,2811211336
,PV-005697021179,390.366,CCOC(=O)C1=CN=C2N(C)N=CC2=C1N1CCC2=C(C1)C=C(F)C(F)=C2F,2811211336
,PV-008156913475,404.393,CCOC(=O)C1=CN=C2N(CC)N=CC2=C1N1CCC2=C(C1)C=C(F)C(F)=C2F,2811211336
,PV-002897651932,318.324,COC(=O)C1=CN=C(C)C=C1N1CCC2=C(F)C=C(F)C=C2C1,2811211336
,PV-005089583982,336.314,CCOC(=O)C1=CN=CC=C1N1CCC2=C(C1)C=C(F)C(F)=C2F,2811211336
,PV-007792449048,404.393,CCOC(=O)C1=CN=C2N(C)N=C(C)C2=C1N1CCC2=C(C1)C=C(F)C(F)=C2F,2811211336
,PV-006853685885,340.33,OC(=O)C1=CN=C2C=CC=CC2=C1N1CCC2=C(F)C=C(F)C=C2C1,2811211336
,PV-006787884733,386.403,CCOC(=O)C1=CN=C2N(CC)N=CC2=C1N1CCC2=C(F)C=C(F)C=C2C1,2811211336
,Z1697071891,372.376,CCOC(=O)C1=CN=C2N(C)N=CC2=C1N1CCC2=C(F)C=C(F)C=C2C1,2811211336
,Z1665843599,386.403,CCOC(=O)C1=CN=C2N(C)N=C(C)C2=C1N1CCC2=C(F)C=C(F)C=C2C1,2811211336
,Z1439639250,383.399,CCOC(=O)C1=CN=C2N=C(C)C=CC2=C1N1CCC2=C(F)C=C(F)C=C2C1,2811211336
,Z1957923782,318.324,CCOC(=O)C1=CN=CC=C1N1CCC2=C(F)C=C(F)C=C2C1,2811211336
,PV-006418298495,318.324,COC(=O)C1=CN=C(C)C=C1N1CCC2=CC(F)=CC(F)=C2C1,2811211340
,PV-006296142550,372.376,CCOC(=O)C1=CN=C2N(C)N=CC2=C1N1CCC2=CC(F)=CC(F)=C2C1,2811211340
,PV-006284968601,390.366,CCOC(=O)C1=CN=C2N(C)N=CC2=C1N1CCC2=C(C1)C(F)=C(F)C(F)=C2,2811211340
,PV-006278473109,383.399,CCOC(=O)C1=CN=C2N=C(C)C=CC2=C1N1CCC2=CC(F)=CC(F)=C2C1,2811211340
,PV-006244338247,393.38,CCOC(=O)C1=CN=C2SN=CC2=C1N1CCC2=C(C1)C(F)=C(F)C(F)=C2,2811211340
,PV-005984577872,336.314,COC(=O)C1=CN=C(C)C=C1N1CCC2=C(C1)C(F)=C(F)C(F)=C2,2811211340
,PV-008165441297,404.393,CCOC(=O)C1=CN=C2N(CC)N=CC2=C1N1CCC2=C(C1)C(F)=C(F)C(F)=C2,2811211340
,PV-006941355667,386.403,CCOC(=O)C1=CN=C2N(CC)N=CC2=C1N1CCC2=CC(F)=CC(F)=C2C1,2811211340
,PV-003416873706,318.324,CCOC(=O)C1=CN=CC=C1N1CCC2=CC(F)=CC(F)=C2C1,2811211340
,PV-007886345904,404.393,CCOC(=O)C1=CN=C2N(C)N=C(C)C2=C1N1CCC2=C(C1)C(F)=C(F)C(F)=C2,2811211340
,PV-006902120752,340.33,OC(=O)C1=CN=C2C=CC=CC2=C1N1CCC2=CC(F)=CC(F)=C2C1,2811211340
,PV-005099413910,336.314,CCOC(=O)C1=CN=CC=C1N1CCC2=C(C1)C(F)=C(F)C(F)=C2,2811211340
,PV-004881558336,386.403,CCOC(=O)C1=CN=C2N(C)N=C(C)C2=C1N1CCC2=CC(F)=CC(F)=C2C1,2811211340
,PV-008210680007,291.254,COC(=O)C1=CC(F)=C(C(F)=C1)C1=CC=NC2=C1CCO2,2811211358
,PV-006384078158,316.264,OC(=O)C1=CC(=CN(C2CC2)C1=O)C1=CC(F)=C(C=C1F)C#N,2811211391
,Z4450181670,305.281,CC1=CC(F)=C(C=C1F)C1=CN(C2CC2)C(=O)C(=C1)C(O)=O,2811211391
,PV-006639249413,318.324,COC(=O)C1=CN=C(C)C=C1N1CCC2=CC=C(F)C(F)=C2C1,2811211506
,PV-006984990478,340.33,OC(=O)C1=CN=C2C=CC=CC2=C1N1CCC2=CC=C(F)C(F)=C2C1,2811211506
,PV-006952669630,386.403,CCOC(=O)C1=CN=C2N(CC)N=CC2=C1N1CCC2=CC=C(F)C(F)=C2C1,2811211506
,Z1697072212,372.376,CCOC(=O)C1=CN=C2N(C)N=CC2=C1N1CCC2=CC=C(F)C(F)=C2C1,2811211506
,Z1446852489,383.399,CCOC(=O)C1=CN=C2N=C(C)C=CC2=C1N1CCC2=CC=C(F)C(F)=C2C1,2811211506
,Z1665844946,386.403,CCOC(=O)C1=CN=C2N(C)N=C(C)C2=C1N1CCC2=CC=C(F)C(F)=C2C1,2811211506
,Z1957926765,318.324,CCOC(=O)C1=CN=CC=C1N1CCC2=CC=C(F)C(F)=C2C1,2811211506
,PV-007100455258,307.253,COC(=O)C1=C(OC=C1)C(=O)N1CCC2=C1C=C(F)C(F)=C2,2811211534
,PV-008057223591,293.226,OC(=O)C1=C(OC=C1)C(=O)N1CCC2=C1C=C(F)C(F)=C2,2811211534
,Z431787564,307.297,CCOC(=O)C1=C(CN2CCC3=CC(F)=C(F)C=C23)OC=C1,2811211534
,Z648238122,293.27,COC(=O)C1=C(CN2CCC3=CC(F)=C(F)C=C23)OC=C1,2811211534
,PV-003884216029,334.279,COC1=CC(=NC(=C1)C(=O)N1CCC2=C1C=C(F)C=C2F)C(O)=O,2811211559
,PV-006182974910,346.378,CC(C)(C)OC(=O)C1=CC=CC(CN2CCC3=C2C=C(F)C=C3F)=N1,2811211559
,PV-003351688638,304.253,OC(=O)C1=CC=CC(=N1)C(=O)N1CCC2=C1C=C(F)C=C2F,2811211559
,PV-002343999167,348.306,COC(=O)C1=CC(OC)=CC(=N1)C(=O)N1CCC2=C1C=C(F)C=C2F,2811211559
,Z1174082352,318.28,COC(=O)C1=CC=CC(=N1)C(=O)N1CCC2=C1C=C(F)C=C2F,2811211559
,Z2716403073,318.324,CCOC(=O)C1=CC=CC(CN2CCC3=C2C=C(F)C=C3F)=N1,2811211559
,Z5017474649,334.323,COC(=O)C1=CC(OC)=CC(CN2CCC3=C2C=C(F)C=C3F)=N1,2811211559
,Z1894742799,304.297,COC(=O)C1=CC=CC(CN2CCC3=C2C=C(F)C=C3F)=N1,2811211559
,PV-002387340967,318.28,COC(=O)C1=CC=NC(=C1)C(=O)N1CCC2=C1C=C(F)C=C2F,2811211563
,PV-003736485980,304.253,OC(=O)C1=CC=NC(=C1)C(=O)N1CCC2=C1C=C(F)C=C2F,2811211563
,Z3309858142,304.297,COC(=O)C1=CC=NC(CN2CCC3=C2C=C(F)C=C3F)=C1,2811211563
,PV-002103883980,304.297,COC(=O)C1=CC=C(CN2CCC3=C2C=C(F)C=C3F)C=N1,2811211571
,PV-002818661949,318.324,COC(=O)C1=CC(C)=C(CN2CCC3=C2C=C(F)C=C3F)C=N1,2811211571
,Z2473375345,360.361,CC(C)(C)OC(=O)C1=CC=C(C=N1)C(=O)N1CCC2=C1C=C(F)C=C2F,2811211571
,Z3309858040,322.287,COC(=O)C1=NC=C(CN2CCC3=C2C=C(F)C=C3F)C=C1F,2811211571
,Z453805210,304.253,OC(=O)C1=CC=C(C=N1)C(=O)N1CCC2=C1C=C(F)C=C2F,2811211571
,Z1174079829,318.28,COC(=O)C1=CC=C(C=N1)C(=O)N1CCC2=C1C=C(F)C=C2F,2811211571
,Z648237792,293.27,COC(=O)C1=C(CN2CCC3=CC(F)=C(F)C=C23)C=CO1,2811211597
,PV-008710156198,304.253,OC(=O)C1=CC=CC(=N1)C(=O)N1CCC2=C1C=C(F)C(F)=C2,2811211639
,PV-008508130735,334.279,COC1=CC(=NC(=C1)C(=O)N1CCC2=C1C=C(F)C(F)=C2)C(O)=O,2811211639
,PV-002417040858,348.306,COC(=O)C1=CC(OC)=CC(=N1)C(=O)N1CCC2=C1C=C(F)C(F)=C2,2811211639
,Z5017474642,334.323,COC(=O)C1=CC(OC)=CC(CN2CCC3=CC(F)=C(F)C=C23)=N1,2811211639
,Z451431358,318.28,COC(=O)C1=CC=CC(=N1)C(=O)N1CCC2=CC(F)=C(F)C=C12,2811211639
,Z1894742615,304.297,COC(=O)C1=CC=CC(CN2CCC3=CC(F)=C(F)C=C23)=N1,2811211639
,PV-008376877911,321.28,CCC1=C(C=C(O1)C(=O)N1CCC2=C1C=C(F)C(F)=C2)C(O)=O,2811211647
,PV-007322777760,293.226,OC(=O)C1=COC(=C1)C(=O)N1CCC2=C1C=C(F)C(F)=C2,2811211647
,Z648236234,307.297,COC(=O)C1=C(C)OC(CN2CCC3=CC(F)=C(F)C=C23)=C1,2811211647
,Z1675389021,307.253,COC(=O)C1=COC(=C1)C(=O)N1CCC2=CC(F)=C(F)C=C12,2811211647
,Z2017000453,335.307,CCC1=C(C=C(O1)C(=O)N1CCC2=CC(F)=C(F)C=C12)C(=O)OC,2811211647
,Z1024601166,293.27,COC(=O)C1=COC(CN2CCC3=CC(F)=C(F)C=C23)=C1,2811211647
,PV-007077175663,386.403,CCOC(=O)C1=CN=C2N(CC)N=CC2=C1N1CCC2=C(F)C(F)=CC=C2C1,2811211770
,PV-006997281959,340.33,OC(=O)C1=CN=C2C=CC=CC2=C1N1CCC2=C(F)C(F)=CC=C2C1,2811211770
,PV-004568702759,318.324,COC(=O)C1=CN=C(C)C=C1N1CCC2=C(F)C(F)=CC=C2C1,2811211770
,Z1697076714,372.376,CCOC(=O)C1=CN=C2N(C)N=CC2=C1N1CCC2=C(F)C(F)=CC=C2C1,2811211770
,Z1957972872,318.324,CCOC(=O)C1=CN=CC=C1N1CCC2=C(F)C(F)=CC=C2C1,2811211770
,Z1665867536,386.403,CCOC(=O)C1=CN=C2N(C)N=C(C)C2=C1N1CCC2=C(F)C(F)=CC=C2C1,2811211770
,Z1558996160,383.399,CCOC(=O)C1=CN=C2N=C(C)C=CC2=C1N1CCC2=C(F)C(F)=CC=C2C1,2811211770
,Z3527088070,318.324,COC(=O)C1=CC(C)=C(CN2CCC3=CC(F)=C(F)C=C23)C=N1,2811211772
,Z3309856466,322.287,COC(=O)C1=NC=C(CN2CCC3=CC(F)=C(F)C=C23)C=C1F,2811211772
,Z424114382,304.253,OC(=O)C1=CC=C(C=N1)C(=O)N1CCC2=CC(F)=C(F)C=C12,2811211772
,Z2473354097,360.361,CC(C)(C)OC(=O)C1=CC=C(C=N1)C(=O)N1CCC2=CC(F)=C(F)C=C12,2811211772
,Z421694100,318.28,COC(=O)C1=CC=C(C=N1)C(=O)N1CCC2=CC(F)=C(F)C=C12,2811211772
,PV-005983412822,309.244,OC(=O)C1=CC(=CN(C2CC2)C1=O)C1=CC(F)=C(F)C(F)=C1,2811211788
,Z3256665804,321.28,OCC1=CC(F)=C(F)C=C1C1=CN(C2CC2)C(=O)C(=C1)C(O)=O,2811211788
,Z1415411597,296.36,CSC1=C(F)C=C(NC(=O)NC2CC3CCC2O3)C=C1,1160399807
,Z1658678613,413.82,FC1=CC(F)=C2C(COC2=C1)NC(=O)C1(CC1)S(=O)(=O)C1=CC=C(Cl)C=C1,899668352
